,year,state_name,district_name,registration_circles,murder,clpbl_hmcrd_not_amt_murder,hit_and_run,acdnt_other_than_hit_and_run_,deaths_negl_rel_rail_acdnt,deaths_due_med_negnc,deaths_neg_civic_bodies,deaths_other_negnc,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_clpb_hmcrd,atmpt_cmmt_suicide,vlntrly_caus_simple_hurt,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,other_simple_hurt,vlntrly_caus_grvus_hurt,grvus_hrt_dangerous_wepn,acid_attack,atmpt_acid_attack,grvus_hrt_pub_srvnt_duty,grvus_hrt_lf_safety,other_grievous_hurt,wrngful_rest_cnfm,assault_on_women,sex_hrrsmt_work_office_prms,sex_hrrsmt_pub_trnsprt_sys,sex_hrrsmt_shelter_homes,sex_hrrsmt_other_places,intnt_disrbe,voyeurism,stalking,missing_child_kidnpd,other_kidnp_abduc,kidnp_abdctn_begging,kidnp_abdctn_murder,kidnapping_for_ransom,kidnp_abdctn_marrg,proc_minor_girls,import_girls_frgn_cntry,other_kidnp_abduc_sec_365_369,human_trafficking,exp_traf_person,sell_minors_prost,buy_minors_prost,rape,atmpt_rape,unnatural_offences,ofnc_agnst_state_sedition,ofnc_agnst_state_other,ofnc_agnst_pub_trnqul,rioting_communal_religious,rioting_sectarian,rioting_industrial,rioting_political,rioting_caste_conflict,rioting_agrarian,rioting_students,rioting_vigilants,rioting_money_dispute,rioting_enmity_rivalry,riot_andolan_morcha,riot_polc_prsnl_gvt_srvnt,other_rioting,prmt_enmty_grps,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,other_thefts,day_time_burglary,night_burglary,extortion_and_blackmailing,robbery,atmpt_dacoity_robbery,dacoity,dacoity_with_murder,mkng_prprtn_assmbly_cmmttng_dcty,criminal_misappropriation,criminal_breach_of_trust,dsh_hon_rec_deal_stl_prop,counterfeit_coin,cntrfte_govt_stamp,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,other_frauds,cheating,forgery,ofnc_elections,disbnc_ordr_prmlgtd_pblc_srvnt,harboring_offender,sale_food_drugs,rash_driving_pub_way,csng_hrt_rsh_nglgnt_drvng_pblc_wy,grvus_hrt_rsh_nglgnt_drvng,obstruction_pub_way,sale_obscene_books_objects,obscene_acts_songs_public_places,ofnc_religion,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crcl_false_fake_news_rumours,criminal_intimidation,insult_modesty_women,other_ipc_crimes
4040,2021,Uttar Pradesh,Kanpur Dehat,Kanpur Dehat,41.0,13.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,24.0,22.0,0.0,317.0,75.0,16.0,12.0,0.0,43.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,177.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72.0,85.0,0.0,38.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,24.0,29.0,204.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,160.0,1.0,1306.0,1.0,369.0
4041,2021,Uttar Pradesh,Kanpur Nagar,Kanpur Commissionarate,48.0,7.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,28.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,33.0,6.0,14.0,0.0,41.0,0.0,6.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,482.0,209.0,0.0,108.0,37.0,10.0,0.0,2.0,0.0,0.0,0.0,134.0,110.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,516.0,0.0,0.0,110.0,5.0,0.0,0.0,0.0,41.0,0.0,982.0,0.0,2977.0
4042,2021,Uttar Pradesh,Kasganj,Kasganj,55.0,9.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,75.0,1.0,3.0,0.0,209.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,118.0,85.0,0.0,44.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0
4043,2021,Uttar Pradesh,Kaushambi,Kaushambi,34.0,10.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,142.0,71.0,0.0,67.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0
4044,2021,Uttar Pradesh,Kheri,Khiri,62.0,28.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,65.0,6.0,0.0,0.0,216.0,13.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,176.0,108.0,0.0,55.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,79.0,0.0,82.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,24.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2714.0
4045,2021,Uttar Pradesh,Kushinagar,Kushi Nagar,33.0,27.0,104.0,0.0,0.0,2.0,0.0,0.0,2.0,22.0,119.0,0.0,223.0,376.0,20.0,63.0,0.0,549.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,14.0,2.0,1.0,100.0,20.0,0.0,0.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,95.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,43.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,33.0,1.0,48.0,0.0,0.0,186.0,136.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,136.0,1.0,455.0,0.0,0.0
4046,2021,Uttar Pradesh,Lalitpur,Lalitpur,17.0,5.0,0.0,0.0,0.0,0.0,0.0,125.0,32.0,11.0,11.0,0.0,14.0,38.0,9.0,10.0,11.0,127.0,7.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,39.0,26.0,0.0,24.0,37.0,4.0,1.0,1.0,0.0,2.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,25.0,86.0,0.0,0.0,1.0,3.0,0.0,0.0,10.0,84.0,0.0,305.0,0.0,263.0
4047,2021,Uttar Pradesh,Lucknow,Lucknow Commissionarate,101.0,18.0,442.0,11.0,0.0,0.0,0.0,0.0,44.0,94.0,26.0,1.0,506.0,70.0,48.0,279.0,12.0,254.0,11.0,0.0,0.0,2.0,0.0,0.0,87.0,249.0,0.0,0.0,0.0,0.0,39.0,8.0,36.0,321.0,141.0,0.0,26.0,5.0,279.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97.0,5.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,1113.0,819.0,40.0,415.0,31.0,122.0,6.0,4.0,0.0,7.0,2.0,1526.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,342.0,1.0,591.0,1.0,0.0,176.0,168.0,487.0,0.0,0.0,0.0,6.0,0.0,4.0,14.0,313.0,0.0,1333.0,0.0,287.0
4048,2021,Uttar Pradesh,Mahrajganj,Maharajganj,21.0,20.0,0.0,200.0,0.0,2.0,0.0,1.0,7.0,8.0,13.0,0.0,3.0,11.0,14.0,0.0,0.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,101.0,59.0,0.0,48.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,47.0,31.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,34.0,1.0,28.0,0.0,285.0
4049,2021,Uttar Pradesh,Mahoba,Mahoba,19.0,6.0,126.0,2.0,0.0,0.0,0.0,0.0,18.0,26.0,25.0,0.0,177.0,38.0,10.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,40.0,42.0,0.0,33.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,7.0,7.0,0.0,0.0,0.0,81.0,37.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,209.0,0.0,8.0
4050,2021,Uttar Pradesh,Mainpuri,Mainpuri,61.0,17.0,385.0,0.0,0.0,1.0,0.0,0.0,2.0,90.0,20.0,0.0,12.0,588.0,21.0,55.0,87.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,12.0,0.0,1.0,2.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,234.0,138.0,49.0,8.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46.0,5.0,50.0,8.0,215.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0
4051,2021,Uttar Pradesh,Mathura,Mathura,82.0,18.0,526.0,0.0,0.0,0.0,0.0,0.0,20.0,163.0,0.0,0.0,0.0,189.0,54.0,0.0,0.0,93.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,34.0,124.0,6.0,8.0,0.0,0.0,0.0,0.0,2.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,304.0,4.0,0.0,0.0,1115.0,655.0,0.0,180.0,0.0,109.0,0.0,14.0,0.0,24.0,0.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3113.0
4052,2021,Uttar Pradesh,Mau,Mau,21.0,9.0,129.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,55.0,0.0,1339.0,36.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,149.0,105.0,0.0,44.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,101.0,21.0,87.0,315.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,12.0
4053,2021,Uttar Pradesh,Meerut,Meerut,113.0,10.0,343.0,0.0,0.0,0.0,0.0,0.0,37.0,111.0,30.0,3.0,544.0,131.0,32.0,0.0,26.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,301.0,78.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,105.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,104.0,5.0,0.0,0.0,1165.0,1025.0,13.0,141.0,86.0,72.0,7.0,1.0,0.0,0.0,0.0,138.0,212.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,277.0,5.0,1549.0,2.0,2.0,496.0,0.0,0.0,3.0,0.0,1.0,20.0,0.0,16.0,8.0,758.0,3.0,724.0,1.0,108.0
4054,2021,Uttar Pradesh,Mirzapur,Mirzapur,25.0,23.0,237.0,0.0,0.0,1.0,0.0,0.0,9.0,13.0,21.0,0.0,0.0,33.0,0.0,0.0,0.0,171.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,80.0,65.0,0.0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,18.0,17.0,0.0,0.0,0.0,11.0,125.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,8.0,0.0,224.0,0.0,311.0
4055,2021,Uttar Pradesh,Moradabad,Moradabad,50.0,11.0,45.0,198.0,0.0,0.0,0.0,0.0,14.0,55.0,0.0,7.0,1135.0,821.0,0.0,231.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,24.0,62.0,5.0,10.0,146.0,0.0,0.0,4.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,554.0,425.0,2.0,75.0,24.0,18.0,0.0,5.0,0.0,0.0,5.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,2021,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,61.0,9.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,934.0,822.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,59.0,0.0,2.0,0.0,218.0,193.0,0.0,49.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,35.0,227.0,0.0,0.0,0.0,1.0,0.0,12.0,11.0,9.0,14.0,21.0,0.0,104.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0
4057,2021,Uttar Pradesh,Pilibhit,Pilibhit,41.0,14.0,200.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,18.0,1.0,1174.0,0.0,19.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,19.0,1.0,2.0,4.0,67.0,0.0,10.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,78.0,90.0,0.0,60.0,12.0,36.0,19.0,4.0,0.0,0.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,5.0,3.0,0.0,22.0,11.0,10.0,1.0,0.0,1.0,161.0
4058,2021,Uttar Pradesh,Pratapgarh,Pratapgarh,69.0,22.0,208.0,269.0,0.0,0.0,0.0,0.0,1.0,64.0,265.0,0.0,1475.0,136.0,0.0,0.0,675.0,179.0,325.0,0.0,0.0,25.0,252.0,235.0,0.0,0.0,0.0,0.0,0.0,83.0,54.0,0.0,0.0,3.0,40.0,0.0,0.0,1.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,352.0,118.0,0.0,127.0,20.0,36.0,0.0,2.0,0.0,0.0,61.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,11.0,136.0,69.0,155.0,0.0,0.0,208.0,342.0,285.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,29.0
4059,2021,Uttar Pradesh,Rae Bareli,Raibareilly,39.0,24.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,0.0,2946.0,48.0,0.0,0.0,0.0,77.0,0.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,145.0,146.0,0.0,117.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4060,2021,Uttar Pradesh,Rampur,Rampur,32.0,14.0,218.0,3.0,0.0,0.0,0.0,0.0,16.0,32.0,12.0,0.0,631.0,62.0,29.0,2.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,9.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,2.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,163.0,86.0,0.0,40.0,16.0,13.0,2.0,1.0,0.0,2.0,0.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,13.0,3.0,1.0,2.0,0.0,181.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,98.0,3.0,32.0,3.0,80.0
4061,2021,Uttar Pradesh,Saharanpur,Saharanpur,34.0,11.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,60.0,13.0,0.0,289.0,19.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,26.0,44.0,2.0,10.0,0.0,0.0,0.0,10.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,13.0,0.0,2.0,11.0,21.0,0.0,0.0,155.0,205.0,0.0,45.0,0.0,15.0,0.0,0.0,0.0,29.0,0.0,45.0,204.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,174.0,204.0,0.0,0.0,0.0,0.0,0.0,151.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,232.0,0.0,0.0,0.0,484.0
4062,2021,Uttar Pradesh,Sambhal,Sambhal,48.0,25.0,249.0,0.0,0.0,0.0,0.0,0.0,9.0,41.0,67.0,1.0,4.0,439.0,29.0,29.0,1.0,180.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,70.0,0.0,0.0,0.0,0.0,15.0,1.0,4.0,0.0,17.0,0.0,3.0,0.0,104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,5.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,167.0,161.0,0.0,33.0,8.0,25.0,2.0,0.0,0.0,0.0,0.0,36.0,52.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.0,89.0,0.0,46.0,190.0,0.0,0.0,1.0,9.0,106.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,176.0,3.0,261.0,0.0,73.0
4063,2021,Uttar Pradesh,Sant Kabir Nagar,Sant Kabirnagar,14.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,148.0,7.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,36.0,30.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,455.0
4064,2021,Uttar Pradesh,Shahjahanpur,Shahjahanpur,61.0,27.0,0.0,344.0,0.0,0.0,0.0,0.0,32.0,65.0,11.0,0.0,559.0,181.0,21.0,10.0,0.0,250.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,62.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,109.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.0,66.0,0.0,72.0,0.0,0.0,0.0,111.0,299.0,0.0,0.0,34.0,0.0,0.0,5.0,3.0,76.0,0.0,214.0,0.0,873.0
4065,2021,Uttar Pradesh,Shamli,Shamli,35.0,9.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,34.0,0.0,0.0,128.0,38.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,19.0,37.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,56.0,3.0,0.0,0.0,158.0,100.0,0.0,46.0,9.0,18.0,0.0,0.0,0.0,5.0,0.0,21.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,12.0,57.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
4066,2021,Uttar Pradesh,Shrawasti,Shrawasti,22.0,9.0,71.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,18.0,0.0,0.0,39.0,6.0,5.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,23.0,27.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,73.0,1.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,5.0,0.0,414.0,0.0,14.0
